Numero,Nom_intervenants,Date_seances,Num_page,Titre,Texte,Thème
1,Mme la présidente.,07 décembre 2022,8122,,,
2,Mme la présidente.,07 décembre 2022,8122,PROCÈS-VERBAL,,
3,Mme la présidente.,07 décembre 2022,8122,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
4,Mme la présidente.,07 décembre 2022,8122,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
5,M. Martin Lévrier.,07 décembre 2022,8122,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
6,Mme la présidente.,07 décembre 2022,8122,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
7,"M. François Braun,",07 décembre 2022,8122,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
8,Mme la présidente.,07 décembre 2022,8123,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
9,Mme Monique Lubin.,07 décembre 2022,8123,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
10,Mme la présidente.,07 décembre 2022,8123,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
11,"M. Olivier Klein,",07 décembre 2022,8123,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
12,Mme la présidente.,07 décembre 2022,8123,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
13,Mme Monique Lubin.,07 décembre 2022,8123,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
14,Mme la présidente.,07 décembre 2022,8124,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
15,Mme Maryse Carrère.,07 décembre 2022,8124,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
16,Mme la présidente.,07 décembre 2022,8124,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
17,"Mme Olivia Grégoire,",07 décembre 2022,8124,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
18,Mme la présidente.,07 décembre 2022,8124,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
19,Mme Maryse Carrère.,07 décembre 2022,8124,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
20,Mme la présidente.,07 décembre 2022,8125,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
21,Mme Raymonde Poncet Monge.,07 décembre 2022,8125,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
22,Mme la présidente.,07 décembre 2022,8125,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
23,"M. Olivier Dussopt,",07 décembre 2022,8125,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
24,M. Emmanuel Capus.,07 décembre 2022,8125,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
25,"M. Olivier Dussopt,",07 décembre 2022,8125,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
26,M. Marc-Philippe Daubresse.,07 décembre 2022,8125,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
27,"M. Olivier Dussopt,",07 décembre 2022,8125,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
28,M. Emmanuel Capus.,07 décembre 2022,8125,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
29,"M. Olivier Dussopt,",07 décembre 2022,8125,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
30,M. Philippe Pemezec.,07 décembre 2022,8125,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
31,Mme la présidente.,07 décembre 2022,8125,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
32,Mme Raymonde Poncet Monge.,07 décembre 2022,8125,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
33,Mme la présidente.,07 décembre 2022,8126,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
34,M. Pierre Médevielle.,07 décembre 2022,8126,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
35,M. Emmanuel Capus.,07 décembre 2022,8126,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
36,Mme la présidente.,07 décembre 2022,8126,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
37,"M. Marc Fesneau,",07 décembre 2022,8126,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
38,Mme la présidente.,07 décembre 2022,8126,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
39,M. Pierre Médevielle.,07 décembre 2022,8126,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
40,Mme la présidente.,07 décembre 2022,8126,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
41,Mme Laurence Garnier.,07 décembre 2022,8126,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
42,M. Laurent Burgoa.,07 décembre 2022,8127,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
43,Mme Laurence Garnier.,07 décembre 2022,8127,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
44,Mme la présidente.,07 décembre 2022,8127,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
45,"M. Roland Lescure,",07 décembre 2022,8127,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
46,M. François Bonhomme.,07 décembre 2022,8127,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
47,"M. Roland Lescure,",07 décembre 2022,8127,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
48,M. André Reichardt.,07 décembre 2022,8127,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
49,"M. Roland Lescure,",07 décembre 2022,8127,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
50,Mme la présidente.,07 décembre 2022,8127,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
51,M. Michel Laugier.,07 décembre 2022,8127,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
52,Mme la présidente.,07 décembre 2022,8127,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
53,"M. François Braun,",07 décembre 2022,8128,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
54,Mme la présidente.,07 décembre 2022,8128,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
55,"M. François Braun,",07 décembre 2022,8128,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
56,Mme la présidente.,07 décembre 2022,8128,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
57,M. Michel Laugier.,07 décembre 2022,8128,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
58,Mme la présidente.,07 décembre 2022,8128,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
59,M. Pierre Ouzoulias.,07 décembre 2022,8128,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
60,M. Patrick Kanner.,07 décembre 2022,8128,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
61,M. Pierre Ouzoulias.,07 décembre 2022,8128,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
62,Mme la présidente.,07 décembre 2022,8128,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
63,M. Rachid Temal.,07 décembre 2022,8128,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
64,"M. Roland Lescure,",07 décembre 2022,8128,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
65,Mme Marie-Pierre de La Gontrie.,07 décembre 2022,8128,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
66,"M. Roland Lescure,",07 décembre 2022,8128,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
67,M. Jacques Grosperrin.,07 décembre 2022,8128,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
68,M. Rachid Temal.,07 décembre 2022,8128,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
69,"M. Roland Lescure,",07 décembre 2022,8129,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
70,M. Jacques Grosperrin.,07 décembre 2022,8129,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
71,Mme la présidente.,07 décembre 2022,8129,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
72,Mme Jacqueline Eustache-Brinio.,07 décembre 2022,8129,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
73,Mme la présidente.,07 décembre 2022,8129,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
74,"M. Jean-François Carenco,",07 décembre 2022,8129,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
75,M. Jacques Grosperrin.,07 décembre 2022,8129,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
76,Mme la présidente.,07 décembre 2022,8129,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
77,"M. Jean-François Carenco,",07 décembre 2022,8129,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
