Numero,Nom_intervenants,Date_seances,Num_page,Titre,Texte,Thème
1,Mme le président.,13 janvier 2022,435,,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
2,Mme le président.,13 janvier 2022,435,PROCÈS-VERBAL,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
3,Mme le président.,13 janvier 2022,435,MISE AU POINT AU SUJET D’UN VOTE,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
4,M. Olivier Jacquin.,13 janvier 2022,435,MISE AU POINT AU SUJET D’UN VOTE,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
5,Mme le président.,13 janvier 2022,435,MISE AU POINT AU SUJET D’UN VOTE,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
6,Mme le président.,13 janvier 2022,435,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
7,"M. François Bonneau,",13 janvier 2022,435,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
8,Mme le président.,13 janvier 2022,436,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
9,"M. Jérôme Durain,",13 janvier 2022,436,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
10,Mme le président.,13 janvier 2022,437,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
11,"Mme Marlène Schiappa,",13 janvier 2022,437,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
12,Mme le président.,13 janvier 2022,439,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
13,M. Alain Marc.,13 janvier 2022,439,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
14,Mme le président.,13 janvier 2022,439,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
15,M. François Bonhomme.,13 janvier 2022,439,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
16,Mme le président.,13 janvier 2022,440,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
17,M. Jacques Fernique.,13 janvier 2022,440,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
18,Mme le président.,13 janvier 2022,440,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
19,M. Gérard Lahellec.,13 janvier 2022,440,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
20,Mme le président.,13 janvier 2022,441,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
21,M. Loïc Hervé.,13 janvier 2022,441,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
22,Mme le président.,13 janvier 2022,442,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
23,M. Jean-Claude Requier.,13 janvier 2022,442,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
24,Mme le président.,13 janvier 2022,442,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
25,M. Olivier Jacquin.,13 janvier 2022,443,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
26,M. Loïc Hervé.,13 janvier 2022,443,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
27,M. Olivier Jacquin.,13 janvier 2022,443,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
28,Mme le président.,13 janvier 2022,444,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
29,M. Olivier Jacquin.,13 janvier 2022,444,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
30,Mme le président.,13 janvier 2022,444,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
31,Mme Nadège Havet.,13 janvier 2022,444,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
32,Mme le président.,13 janvier 2022,444,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
33,Mme Béatrice Gosselin.,13 janvier 2022,444,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
34,Mme le président.,13 janvier 2022,445,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
35,"M. François Bonneau,",13 janvier 2022,445,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,DISCUSSION ET RETRAIT D’UNE PROPOSITION DE LOI
36,Mme le président.,13 janvier 2022,446,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
37,M. le président.,13 janvier 2022,446,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
38,M. le président.,13 janvier 2022,446,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
39,"Mme Brigitte Bourguignon,",13 janvier 2022,446,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
40,M. le président.,13 janvier 2022,447,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
41,"Mme Nadia Sollogoub,",13 janvier 2022,447,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
42,M. le président.,13 janvier 2022,449,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
43,M. Alain Milon.,13 janvier 2022,449,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
44,"Mme Catherine Deroche,",13 janvier 2022,450,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
45,M. le président.,13 janvier 2022,450,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
46,Mme Raymonde Poncet Monge.,13 janvier 2022,450,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
47,"Mme Nadia Sollogoub,",13 janvier 2022,450,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
48,Mme Raymonde Poncet Monge.,13 janvier 2022,450,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
49,M. le président.,13 janvier 2022,450,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
50,Mme Laurence Cohen.,13 janvier 2022,450,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
51,M. le président.,13 janvier 2022,451,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
52,Mme Jocelyne Guidez.,13 janvier 2022,451,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
53,M. le président.,13 janvier 2022,452,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
54,M. Jean-Claude Requier.,13 janvier 2022,452,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
55,M. le président.,13 janvier 2022,453,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
56,M. Bernard Jomier.,13 janvier 2022,453,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
57,M. le président.,13 janvier 2022,454,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
58,M. Martin Lévrier.,13 janvier 2022,454,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
59,M. le président.,13 janvier 2022,454,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
60,Mme Colette Mélot.,13 janvier 2022,454,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
61,M. Jean-François Husson.,13 janvier 2022,454,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
62,Mme Colette Mélot.,13 janvier 2022,454,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
63,M. le président.,13 janvier 2022,455,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
64,M. Jean-François Husson.,13 janvier 2022,455,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
65,M. le président.,13 janvier 2022,456,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
66,"Mme Brigitte Bourguignon,",13 janvier 2022,456,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
67,M. le président.,13 janvier 2022,456,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
68,M. le président.,13 janvier 2022,456,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
69,Mme Colette Mélot.,13 janvier 2022,456,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
70,M. le président.,13 janvier 2022,456,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
71,"Mme Nadia Sollogoub,",13 janvier 2022,456,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
72,M. le président.,13 janvier 2022,457,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
73,"Mme Brigitte Bourguignon,",13 janvier 2022,457,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
74,M. le président.,13 janvier 2022,457,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
75,Mme Colette Mélot.,13 janvier 2022,457,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
76,M. le président.,13 janvier 2022,457,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
77,M. Bernard Jomier.,13 janvier 2022,457,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
78,M. le président.,13 janvier 2022,457,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
79,"Mme Nadia Sollogoub,",13 janvier 2022,457,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
80,M. le président.,13 janvier 2022,457,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
81,"Mme Brigitte Bourguignon,",13 janvier 2022,457,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
82,M. le président.,13 janvier 2022,457,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
83,M. Bernard Jomier.,13 janvier 2022,457,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
84,M. le président.,13 janvier 2022,457,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
85,M. le président.,13 janvier 2022,457,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
86,Mme Raymonde Poncet Monge.,13 janvier 2022,457,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
87,M. le président.,13 janvier 2022,458,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 1er,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
88,M. le président.,13 janvier 2022,458,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 2,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
89,Mme Colette Mélot.,13 janvier 2022,458,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 2,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
90,M. le président.,13 janvier 2022,458,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 2,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
91,M. Bernard Jomier.,13 janvier 2022,458,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 2,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
92,M. le président.,13 janvier 2022,458,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 2,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
93,M. Bernard Jomier.,13 janvier 2022,458,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 2,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
94,M. le président.,13 janvier 2022,458,PORT DU CASQUE À VÉLO  ET DANS LE CADRE  D’AUTRES MOYENS DE TRANSPORT,Article 2,PROPOSITION DE LOI VISANT À LA CRÉATION D’UNE PLATEFORME DE RÉFÉRENCEMENT ET DE PRISE EN CHARGE DES MALADES CHRONIQUES DE LA COVID
