Numero,Nom_intervenants,Date_seances,Num_page,Titre,Texte,Thème
1,M. le président.,02 février 2022,1250,,,
2,M. le président.,02 février 2022,1250,PROCÈS-VERBAL,,
3,M. le président.,02 février 2022,1250,"HOMMAGE À OLIVIER LÉONHARDT,  SÉNATEUR DE L’ESSONNE",,
4,M. le président.,02 février 2022,1250,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
5,M. le président.,02 février 2022,1250,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
6,M. Patrick Kanner.,02 février 2022,1250,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
7,M. le président.,02 février 2022,1251,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
8,"M. Jean Castex,",02 février 2022,1251,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
9,M. le président.,02 février 2022,1251,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
10,M. Patrick Kanner.,02 février 2022,1251,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
11,M. le président.,02 février 2022,1251,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
12,Mme Véronique Guillotin.,02 février 2022,1251,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
13,M. le président.,02 février 2022,1252,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
14,"Mme Bérangère Abba,",02 février 2022,1252,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
15,M. le président.,02 février 2022,1252,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
16,M. Thomas Dossus.,02 février 2022,1252,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
17,M. Michel Savin.,02 février 2022,1252,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
18,M. Thomas Dossus.,02 février 2022,1252,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
19,M. le président.,02 février 2022,1253,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
20,"Mme Roxana Maracineanu,",02 février 2022,1253,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
21,M. Rachid Temal.,02 février 2022,1253,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
