Date_seances,Num_page,Titre,Texte,Thème
06 janvier 2022,154.0,LE PARTAGE DU TRAVAIL :  UN OUTIL POUR LE PLEIN EMPLOI ? Débat organisé à la demande  du groupe communiste républicain  citoyen et écologiste,,
13 janvier 2022,454.0,PLATEFORME DE RÉFÉRENCEMENT  DES MALADES CHRONIQUES  DE LA COVID- 19,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI
09 février 2022,1608.0,"DIFFÉRENCIATION, DÉCENTRALISATION, DÉCONCENTRATION ET SIMPLIFICATION",Article 86,"PROJET DE LOI RELATIF À LA DIFFÉRENCIATION, LA DÉCENTRALISATION, LA DÉCONCENTRATION ET PORTANT DIVERSES MESURES DE SIMPLIFICATION DE L’ACTION PUBLIQUE LOCALE TITRE IER"
09 février 2022,1620.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE,Article 86,ADOPTION DÉFINITIVE EN NOUVELLE LECTURE D’UNE PROPOSITION DE LOI ORGANIQUE ET D’UNE PROPOSITION DE LOI DANS LES TEXTES DE LA COMMISSION
22 février 2022,1974.0,BILAN DE LA POLITIQUE  ÉDUCATIVE FRANÇAISE,Article 9 (Non modifié),PROPOSITION DE LOI VISANT À MODERNISER LA RÉGULATION DU MARCHÉ DE L’ART
22 février 2022,1983.0,INNOVATION EN SANTÉ,Article 9 (Non modifié),ADOPTION D’UNE PROPOSITION DE LOI DANS LE TEXTE DE LA COMMISSION MODIFIÉ
22 février 2022,1985.0,INNOVATION EN SANTÉ,Article 9 (Non modifié),ADOPTION D’UNE PROPOSITION DE LOI DANS LE TEXTE DE LA COMMISSION MODIFIÉ
23 février 2022,2063.0,COMMUNICATION D’AVIS  SUR DES PROJETS DE NOMINATIONS,,SUITE DE LA DISCUSSION ET REJET D’UNE PROPOSITION DE LOI
23 février 2022,2096.0,COMMUNICATION D’AVIS  SUR DES PROJETS DE NOMINATIONS,Article 8,REJET D’UNE PROPOSITION DE LOI
24 février 2022,2149.0,MONDE COMBATTANT Adoption définitive en deuxième lecture d’une proposi-tion de loi dans le texte de la commission,,
06 juillet 2022,2252.0,POLITIQUE GÉNÉRALE,,
03 août 2022,3365.0,MESURES D’URGENCE POUR LA PROTECTION DU POUVOIR D’ACHAT,Article 23 (Supprimé) Article 24,PROJET DE LOI PORTANT MESURES D’URGENCE POUR LA PROTECTION DU POUVOIR D’ACHAT TITRE IER
20 octobre 2022,4103.0,MISE EN PLACE DE COMITÉS SOCIAUX  ET ÉCONOMIQUES À LA POSTE,Article 3,ADOPTION EN PROCÉDURE ACCÉLÉRÉE D’UNE PROPOSITION DE LOI DANS LE TEXTE DE LA COMMISSION MODIFIÉ
25 octobre 2022,4217.0,FONCTIONNEMENT DU MARCHÉ  DU TRAVAIL  EN VUE DU PLEIN EMPLOI,,SUITE DE LA DISCUSSION EN PROCÉDURE ACCÉLÉRÉE D’UN PROJET DE LOI DANS LE TEXTE DE LA COMMISSION
25 octobre 2022,4218.0,FONCTIONNEMENT DU MARCHÉ  DU TRAVAIL  EN VUE DU PLEIN EMPLOI,,SUITE DE LA DISCUSSION EN PROCÉDURE ACCÉLÉRÉE D’UN PROJET DE LOI DANS LE TEXTE DE LA COMMISSION
25 octobre 2022,4245.0,FONCTIONNEMENT DU MARCHÉ  DU TRAVAIL  EN VUE DU PLEIN EMPLOI,Article 1er bis AA (nouveau),PROJET DE LOI PORTANT MESURES D’URGENCE RELATIVES AU FONCTIONNEMENT DU MARCHÉ DU TRAVAIL EN VUE DU PLEIN EMPLOI
25 octobre 2022,4249.0,FONCTIONNEMENT DU MARCHÉ  DU TRAVAIL  EN VUE DU PLEIN EMPLOI,Article 1er bis AA  (suite),SUITE DE LA DISCUSSION EN PROCÉDURE ACCÉLÉRÉE D’UN PROJET DE LOI DANS LE TEXTE DE LA COMMISSION
25 octobre 2022,4258.0,FONCTIONNEMENT DU MARCHÉ  DU TRAVAIL  EN VUE DU PLEIN EMPLOI,Article 2,SUITE DE LA DISCUSSION EN PROCÉDURE ACCÉLÉRÉE D’UN PROJET DE LOI DANS LE TEXTE DE LA COMMISSION
26 octobre 2022,4327.0,GUERRE EN UKRAINE ET CONSÉQUENCES POUR LA FRANCE,Article unique (Non modifié),PROJET DE LOI AUTORISANT LA RATIFICATION DU TRAITÉ ENTRE LA RÉPUBLIQUE FRANÇAISE ET LA RÉPUBLIQUE ITALIENNE POUR UNE COOPÉRATION BILATÉRALE RENFORCÉE
10 novembre 2022,5183.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,Article 24 ter  (nouveau),SUITE DE LA DISCUSSION D’UN PROJET DE LOI
10 novembre 2022,5185.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,Article 24 quater  (nouveau),SUITE DE LA DISCUSSION D’UN PROJET DE LOI
10 novembre 2022,5186.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,Article 25,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
10 novembre 2022,5187.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,Article 25,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
10 novembre 2022,5208.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,Article 25 quinquies  (nouveau),SUITE DE LA DISCUSSION D’UN PROJET DE LOI
12 novembre 2022,5308.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,Article 35 quater (nouveau),SUITE DE LA DISCUSSION D’UN PROJET DE LOI
12 novembre 2022,5323.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,Après l’article 37 bis,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
12 novembre 2022,5325.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,Après l’article 37 bis,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
12 novembre 2022,5327.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,Après l’article 37 bis,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
12 novembre 2022,5329.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,Après l’article 37 bis,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
12 novembre 2022,5348.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,Article 41 bis (nouveau),SUITE DE LA DISCUSSION D’UN PROJET DE LOI
12 novembre 2022,5372.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,Après l’article 47,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
12 novembre 2022,5380.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,Article 53,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
15 novembre 2022,5429.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,,SUITE DE LA DISCUSSION ET ADOPTION D’UN PROJET DE LOI MODIFIÉ
15 novembre 2022,5430.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,,SUITE DE LA DISCUSSION ET ADOPTION D’UN PROJET DE LOI MODIFIÉ
17 novembre 2022,5639.0,FONCTIONNEMENT DU MARCHÉ  DU TRAVAIL EN VUE DU PLEIN EMPLOI,Article 5,PROJET DE LOI PORTANT MESURES D’URGENCE RELATIVES AU FONCTIONNEMENT DU MARCHÉ DU TRAVAIL EN VUE DU PLEIN EMPLOI
28 novembre 2022,6922.0,LOI DE FINANCES POUR 2023,,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
29 novembre 2022,7111.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,,REJET EN NOUVELLE LECTURE D’UN PROJET DE LOI
29 novembre 2022,7112.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,,REJET EN NOUVELLE LECTURE D’UN PROJET DE LOI
02 novembre 2022,4346.0,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
08 novembre 2022,4979.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,Après l’article 8,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
09 novembre 2022,5111.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,Après l’article 19,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
09 novembre 2022,5133.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,Article 22,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
09 novembre 2022,5134.0,FINANCEMENT DE LA SÉCURITÉ SOCIALE POUR 2023,Article 22,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
08 décembre 2022,8177.0,LUTTE CONTRE LA FRAUDE  AU COMPTE PERSONNEL DE FORMATION,,ADOPTION DÉFINITIVE D’UNE PROPOSITION DE LOI DANS LE TEXTE DE LA COMMISSION
08 décembre 2022,8187.0,LUTTE CONTRE LA FRAUDE  AU COMPTE PERSONNEL DE FORMATION,Après l’article 1er,PROPOSITION DE LOI VISANT À LUTTER CONTRE LA FRAUDE AU COMPTE PERSONNEL DE FORMATION ET À INTERDIRE LE DÉMARCHAGE DE SES TITULAIRES
07 décembre 2022,8122.0,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
