Date_seances,Num_page,Titre,Texte,Thème
11 janvier 2022,237.0,GESTION DE LA CRISE SANITAIRE Discussion en procédure accélérée d’un projet de loi  dans le texte de la commission,,
11 janvier 2022,238.0,GESTION DE LA CRISE SANITAIRE Discussion en procédure accélérée d’un projet de loi  dans le texte de la commission,,
03 février 2022,1369.0,"ÉVALUATION DE L’OPPORTUNITÉ ET DE L’EFFICACITÉ DES AIDES VERSÉES AU TITRE DU PLAN DE RELANCE DANS LE CADRE DE LA CRISE SANITAIRE Débat organisé à la demande du groupe Socialiste, Écologiste et Républicain",,
08 février 2022,1417.0,AMÉNAGEMENT DU RHÔNE Adoption en procédure accélérée d’une proposition de loi dans le texte de la commission,Article 7 (Suppression maintenue) Vote sur l’ensemble,PROPOSITION DE LOI RELATIVE À L’AMÉNAGEMENT DU RHÔNE TITRE IER
17 février 2022,1871.0,AMÉNAGEMENT DU RHÔNE,COMPTABILITÉ ET TITRES D’OCCUPATION DU DOMAINE PUBLIC Article 6,PROPOSITION DE LOI RELATIVE À L’AMÉNAGEMENT DU RHÔNE TITRE IER
23 février 2022,2047.0,ENGAGEMENT DE LA FRANCE AU SAHEL,,
01 mars 2022,2223.0,DÉCISION DE LA RUSSIE DE FAIRE LA GUERRE À L’UKRAINE Déclaration du Gouvernement suivie d’un débat,,
06 juillet 2022,2278.0,DÉCLARATION DU GOUVERNEMENT SUIVIE D’UN DÉBAT,,
06 juillet 2022,2279.0,DÉCLARATION DU GOUVERNEMENT SUIVIE D’UN DÉBAT,,
12 juillet 2022,2304.0,BILAN DE LA PRÉSIDENCE FRANÇAISE DE L’UNION EUROPÉENNE Suite d’une déclaration du Gouvernement suivie d’un débat,,
21 juillet 2022,2503.0,MISES AU POINT AU SUJET DE VOTES,,ADOPTION EN PROCÉDURE ACCÉLÉRÉE D’UN PROJET DE LOI DANS LE TEXTE DE LA COMMISSION
21 juillet 2022,2508.0,ADHÉSION DE LA FINLANDE  ET DE LA SUÈDE À L’OTAN,,ADOPTION EN PROCÉDURE ACCÉLÉRÉE D’UN PROJET DE LOI DANS LE TEXTE DE LA COMMISSION
21 juillet 2022,2511.0,ADHÉSION DE LA FINLANDE  ET DE LA SUÈDE À L’OTAN,,ADOPTION EN PROCÉDURE ACCÉLÉRÉE D’UN PROJET DE LOI DANS LE TEXTE DE LA COMMISSION
21 juillet 2022,2514.0,ADHÉSION DE LA FINLANDE  ET DE LA SUÈDE À L’OTAN,,ADOPTION EN PROCÉDURE ACCÉLÉRÉE D’UN PROJET DE LOI DANS LE TEXTE DE LA COMMISSION
04 août 2022,3406.0,LOI DE FINANCES RECTIFICATIVE POUR 2022,Article 15,PROJET DE LOI DE FINANCES RECTIFICATIVE POUR
05 octobre 2022,3510.0,ATTEINTES AUX DROITS DES FEMMES  ET AUX DROITS DE L’HOMME EN IRAN Débat d’actualité,,
06 octobre 2022,3602.0,TRANSFORMER L’ESSAI  DE L’INNOVATION :  UN IMPÉRATIF POUR RÉINDUSTRIALISER  LA FRANCE Débat sur les conclusions du rapport  d’une mission d’information,,
19 octobre 2022,4027.0,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
26 octobre 2022,4327.0,GUERRE EN UKRAINE ET CONSÉQUENCES POUR LA FRANCE,Article unique (Non modifié),PROJET DE LOI AUTORISANT LA RATIFICATION DU TRAITÉ ENTRE LA RÉPUBLIQUE FRANÇAISE ET LA RÉPUBLIQUE ITALIENNE POUR UNE COOPÉRATION BILATÉRALE RENFORCÉE
26 octobre 2022,4328.0,GUERRE EN UKRAINE ET CONSÉQUENCES POUR LA FRANCE,Article unique (Non modifié),PROJET DE LOI AUTORISANT LA RATIFICATION DU TRAITÉ ENTRE LA RÉPUBLIQUE FRANÇAISE ET LA RÉPUBLIQUE ITALIENNE POUR UNE COOPÉRATION BILATÉRALE RENFORCÉE
24 novembre 2022,6682.0,LOI DE FINANCES POUR 2023,Article liminaire,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
25 novembre 2022,6776.0,LOI DE FINANCES RECTIFICATIVE  POUR 2022,Article 10,PROJET DE LOI DE FINANCES RECTIFICATIVE POUR
02 novembre 2022,4342.0,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
02 décembre 2022,7591.0,LOI DE FINANCES POUR 2023,,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
02 décembre 2022,7618.0,LOI DE FINANCES POUR 2023,,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
